lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
12,0,87.0,1,7,4,3,2,0,0,1
137,1,102.73,8,20,4,5,2,0,0,1
141,0,80.75,10,6,3,3,1,0,0,1
12,1,79.0,12,21,2,1,0,0,0,1
0,0,65.0,5,23,2,0,1,0,0,1
0,0,0.0,12,16,1,1,0,0,0,1
41,2,152.1,8,19,4,2,2,0,0,1
86,0,139.6,7,9,3,4,2,1,3,1
63,1,76.58,4,22,4,3,2,0,0,1
44,1,152.1,8,17,4,4,0,0,0,1
30,2,110.77,10,19,4,3,0,0,0,1
60,0,68.0,12,27,3,3,2,0,0,1
127,1,105.3,5,9,4,2,1,0,0,1
46,2,119.5,10,25,4,2,0,3,0,1
42,0,72.0,8,15,3,1,1,0,0,0
87,1,139.95,7,27,4,4,0,0,3,1
9,1,107.0,6,13,4,1,1,0,0,1
0,0,129.0,10,14,4,1,0,0,0,1
115,0,76.0,2,27,3,2,2,0,0,1
87,1,112.01,5,29,4,2,2,0,1,1
14,1,93.67,12,26,4,1,2,0,0,1
0,2,129.0,6,18,4,1,0,3,0,1
32,0,85.0,11,20,3,2,0,0,0,1
2,1,91.68,12,23,4,4,2,0,0,1
3,0,81.0,2,14,4,2,2,3,0,1
51,1,123.11,6,2,4,2,0,0,3,1
118,1,58.9,8,26,4,4,0,0,0,0
53,1,117.9,6,19,4,1,2,0,0,1
66,0,73.5,3,16,4,3,0,3,0,0
7,0,89.8,11,17,4,1,0,0,0,1
116,1,137.7,7,14,4,2,0,0,3,1
68,2,133.2,4,24,4,0,2,0,3,1
59,0,75.0,11,11,3,2,0,0,0,1
67,1,78.3,3,10,4,3,0,0,0,1
151,1,71.0,1,19,3,3,0,0,0,1
50,1,76.92,6,22,4,1,0,0,0,1
121,0,90.0,6,24,3,2,1,0,0,0
151,1,128.56,12,29,4,3,1,0,0,0
48,0,159.3,5,6,4,2,1,0,3,1
53,2,66.53,9,2,4,5,2,3,0,1
1,0,151.33,10,9,4,2,1,0,0,1
18,2,166.85,12,30,4,2,2,0,3,1
46,0,116.1,5,22,4,0,1,3,0,1
0,0,138.0,8,17,4,1,0,0,0,1
11,0,83.0,6,13,4,0,1,3,0,1
93,1,90.3,4,6,4,3,0,0,0,1
179,2,107.1,10,28,4,3,2,0,0,0
147,0,95.0,6,2,3,3,0,0,0,0
7,2,155.45,9,28,4,8,3,0,0,1
111,1,146.7,8,8,4,3,1,0,3,0
1,0,75.0,9,22,3,3,0,0,3,1
2,2,0.0,1,27,1,1,0,0,0,1
134,1,105.3,5,18,4,2,0,0,0,0
18,2,148.0,12,30,4,2,1,0,3,1
207,0,80.75,7,28,4,4,2,3,0,0
100,0,108.0,10,16,4,1,0,1,0,0
89,1,105.3,3,25,4,2,1,0,3,0
157,0,217.6,8,19,4,3,2,1,5,0
119,1,97.75,7,13,3,3,0,1,0,0
5,0,80.0,2,24,2,4,0,0,0,1
0,0,78.42,8,19,4,2,2,3,0,1
4,0,93.0,2,25,4,2,0,0,0,1
172,1,90.95,9,18,3,1,2,0,3,1
48,0,186.52,10,25,3,3,2,1,5,1
28,1,134.37,8,21,4,1,2,3,0,1
14,1,83.0,3,3,4,3,2,3,0,1
13,1,75.0,10,6,3,3,0,0,3,1
17,2,151.0,6,30,4,7,2,0,0,1
4,1,84.7,10,25,4,3,0,3,0,1
5,0,100.0,9,20,2,0,2,0,0,1
9,2,130.0,2,6,4,1,2,0,3,1
26,2,172.0,3,26,4,2,2,0,0,1
23,5,124.67,11,11,4,2,1,0,3,1
116,0,76.0,2,28,3,1,2,0,0,1
0,0,65.0,10,26,2,0,1,0,0,1
0,0,126.0,9,12,4,1,1,0,0,0
8,0,119.0,5,25,4,1,0,3,0,1
22,2,239.0,9,16,4,2,0,0,5,1
190,0,128.92,8,22,4,6,3,1,0,0
173,2,100.8,3,31,4,3,0,0,0,0
40,0,110.7,6,26,4,3,2,0,0,1
18,0,149.0,6,12,4,1,2,1,0,1
219,1,102.85,10,3,4,3,1,0,0,0
121,1,129.0,5,2,4,0,1,3,0,1
116,0,61.0,2,28,3,2,2,0,0,0
31,0,161.1,7,23,4,1,1,0,0,1
52,1,72.76,10,23,4,1,0,0,0,1
81,0,90.9,6,23,4,1,0,0,0,0
38,2,102.7,3,21,4,2,1,0,3,1
64,1,143.4,8,27,4,1,2,0,3,0
14,0,182.0,3,26,4,1,1,0,3,0
85,2,114.3,7,2,4,1,1,0,0,1
22,2,111.0,11,1,4,4,0,0,0,1
18,1,61.53,11,20,4,2,2,3,0,1
39,0,137.7,4,21,4,3,1,0,3,1
75,1,74.8,12,2,4,2,2,3,0,1
29,3,186.2,10,5,4,2,0,0,3,1
131,0,59.5,3,20,3,3,2,0,0,1
107,0,117.28,11,6,4,2,2,0,3,1
134,2,96.3,4,29,4,2,0,0,0,1
47,0,65.75,3,7,4,3,1,3,0,1
2,2,142.0,12,1,4,2,0,1,0,1
180,2,54.75,11,13,4,0,1,3,0,1
4,0,63.8,1,25,3,3,1,0,0,1
18,2,88.0,11,17,4,3,0,3,0,1
281,0,108.8,10,3,4,3,1,0,3,0
13,0,81.0,3,8,4,2,0,3,0,1
12,1,134.75,11,7,4,2,1,3,0,1
58,1,76.92,6,5,4,0,1,0,0,1
28,1,87.0,3,7,3,2,1,0,0,1
82,3,150.3,8,19,4,2,0,0,3,1
5,1,106.0,3,16,2,2,0,0,4,1
26,1,131.57,11,5,4,11,4,0,3,0
121,0,116.1,6,17,4,2,1,3,0,1
38,0,75.3,2,22,4,2,1,0,0,0
10,1,87.01,9,12,4,0,1,3,0,1
72,1,76.5,7,8,4,5,2,0,0,0
40,0,140.4,5,17,4,3,0,0,3,1
44,0,75.0,7,8,2,1,0,0,0,1
14,0,132.0,4,4,4,10,4,0,3,0
43,0,178.2,10,5,4,3,0,0,5,0
150,1,106.2,6,2,4,3,0,0,0,0
15,0,81.0,2,19,2,1,0,0,0,1
8,1,65.0,3,30,2,5,2,0,0,1
94,0,138.25,7,13,4,3,0,0,4,1
11,2,111.0,2,3,4,2,0,0,0,1
81,0,187.85,5,15,4,3,2,0,5,0
0,0,138.0,3,31,4,1,0,0,0,1
6,2,155.2,11,6,4,3,2,0,0,1
41,0,100.0,10,24,3,3,1,0,0,1
86,1,123.84,10,22,4,3,2,0,0,0
47,1,112.5,3,18,4,2,0,0,3,0
79,1,172.23,10,21,4,7,4,0,5,1
231,2,78.3,12,2,4,2,1,0,0,0
26,0,133.8,4,18,3,4,1,1,0,1
1,0,129.0,3,19,4,1,0,3,0,1
0,0,85.24,8,30,4,1,0,3,0,1
5,2,124.0,8,15,4,1,0,0,0,1
61,0,134.53,6,18,4,2,2,0,3,0
49,0,109.8,8,28,4,0,1,0,0,1
108,1,94.5,5,2,4,2,1,3,0,1
223,0,73.96,9,30,4,3,2,3,0,0
25,2,129.0,10,17,4,2,1,0,0,1
152,0,108.12,6,19,4,3,2,0,0,0
308,0,52.0,11,25,3,2,0,0,0,0
196,1,116.1,9,5,4,3,1,0,0,0
93,1,89.25,10,7,4,4,0,0,0,1
11,0,95.0,4,17,4,0,1,0,0,1
119,0,83.0,3,29,3,2,0,0,0,1
185,1,99.45,8,10,4,6,2,0,0,1
14,1,82.8,2,3,4,3,0,0,3,1
36,1,118.8,4,23,4,2,2,0,3,1
21,1,72.42,5,9,4,1,1,3,0,1
73,1,74.15,4,26,4,2,0,0,0,1
277,0,93.08,10,20,4,3,1,0,0,0
37,1,143.1,3,25,4,1,0,0,0,0
9,0,116.04,9,7,3,4,1,1,0,0
141,2,168.3,9,5,4,2,1,0,3,1
2,3,225.0,10,5,4,2,0,0,4,1
2,0,99.0,4,21,2,1,0,0,3,0
75,1,112.79,10,22,4,2,2,0,3,0
84,1,85.5,8,3,4,2,1,0,0,1
111,1,58.0,3,20,3,0,2,0,0,1
9,0,95.0,10,30,3,1,0,0,0,1
18,0,115.0,4,14,4,2,0,3,0,0
11,0,104.0,4,11,0,2,1,0,0,1
65,2,80.1,10,28,4,1,0,3,0,1
0,1,0.0,4,7,1,1,0,0,0,1
256,1,115.0,6,15,4,2,0,1,0,0
209,0,133.2,8,19,4,2,0,0,0,0
11,0,75.86,11,18,4,14,6,3,0,0
58,1,75.0,11,19,3,1,2,0,0,1
165,2,99.45,7,21,4,3,2,0,0,1
50,1,52.0,1,14,3,3,0,0,0,1
4,0,59.0,1,25,2,0,1,0,0,1
81,1,75.95,3,5,4,2,2,0,0,1
23,0,133.95,6,12,4,0,1,0,3,1
5,1,122.0,6,22,4,2,0,3,0,1
0,0,208.0,7,13,4,1,0,0,3,0
28,2,164.5,10,7,4,4,2,0,3,1
92,1,103.5,11,1,4,4,0,0,3,1
26,1,89.0,4,11,4,0,1,3,0,1
130,1,105.3,5,5,4,3,0,0,0,0
2,1,85.03,2,11,4,3,0,0,1,0
282,0,0.0,10,10,4,1,2,0,0,1
349,0,80.0,10,4,3,5,1,0,0,0
2,2,127.0,4,20,4,2,0,0,0,1
206,0,106.0,9,19,2,2,1,0,4,0
25,2,141.0,5,22,4,1,2,0,0,1
36,3,171.9,10,9,4,2,2,0,3,1
53,1,168.3,8,6,4,1,0,0,3,1
0,0,65.0,4,13,2,1,0,0,0,1
195,1,82.45,6,30,3,2,0,0,3,1
25,2,108.0,9,12,4,0,1,0,0,1
55,2,81.0,7,7,4,4,0,0,0,0
94,0,108.0,10,6,4,3,1,3,0,0
14,1,92.17,10,19,4,3,1,0,0,1
27,1,150.0,11,12,4,1,2,0,3,1
51,1,139.5,10,8,4,1,1,0,3,1
132,0,90.95,6,28,4,4,0,0,0,1
90,1,79.8,3,25,4,2,2,0,1,1
24,1,153.23,11,7,4,2,1,0,0,1
4,0,0.0,2,23,4,2,0,0,0,1
43,1,85.5,10,20,3,1,0,0,0,1
22,2,112.25,8,28,4,2,2,3,0,1
110,1,98.2,7,23,3,1,0,1,1,1
28,0,100.0,5,19,2,2,0,0,0,1
90,1,127.8,4,28,4,2,0,0,0,0
63,2,137.7,7,18,4,1,1,0,3,1
204,1,98.44,10,2,4,2,2,0,0,1
71,2,79.2,11,3,4,1,0,3,0,1
59,0,72.0,12,17,3,1,1,0,0,1
73,2,122.4,6,4,4,1,1,0,0,1
0,0,95.0,10,10,2,0,1,0,0,1
16,2,71.6,1,17,4,1,2,0,0,1
43,1,145.2,10,15,4,4,2,0,3,1
35,1,113.4,6,21,4,2,0,0,0,1
59,0,67.5,3,9,4,2,0,3,0,0
0,0,117.0,12,30,4,1,0,0,0,1
14,1,98.11,12,28,4,5,2,3,0,1
61,2,109.8,9,1,4,3,1,0,0,1
39,0,85.0,10,24,3,3,1,0,0,1
34,2,145.8,9,10,4,3,0,0,0,1
141,0,85.0,11,27,4,2,2,0,0,1
1,1,115.89,8,17,4,1,0,0,0,1
54,0,130.05,4,20,4,3,0,0,0,1
210,0,0.0,10,8,4,3,1,1,0,0
22,1,111.25,10,29,4,2,2,3,0,0
117,0,79.2,11,13,4,0,2,3,0,1
39,1,88.0,1,10,3,1,2,0,5,1
0,0,55.0,3,15,3,4,0,0,3,1
60,0,63.75,3,5,4,6,2,0,0,0
2,0,116.0,4,13,4,1,0,0,3,1
12,2,128.0,8,1,4,2,1,3,0,1
4,0,82.0,1,10,4,0,1,0,0,1
34,0,82.94,10,11,4,5,3,0,3,1
40,1,135.9,7,27,4,2,0,0,0,0
58,1,90.9,3,31,4,3,0,0,0,1
51,0,75.0,11,16,3,4,0,0,0,1
8,1,119.0,9,2,4,1,0,3,0,1
47,0,76.5,3,16,4,2,0,0,0,0
55,0,60.0,11,15,3,3,2,0,3,1
23,1,109.0,1,2,3,1,2,1,0,1
132,0,72.25,7,1,3,2,1,0,0,1
213,2,102.85,10,1,4,2,2,0,0,0
8,1,169.0,5,21,3,1,0,3,4,1
16,1,100.73,5,30,4,3,1,0,0,1
46,0,81.31,8,28,4,4,2,0,0,1
142,0,85.5,7,1,4,2,0,3,0,0
36,2,67.5,8,28,3,1,2,0,0,1
10,0,79.0,3,7,4,2,1,3,0,0
55,0,126.0,8,29,4,8,3,0,3,1
37,0,94.5,9,16,4,2,0,0,0,1
91,1,90.9,4,12,4,3,0,0,0,1
106,2,140.0,12,25,4,1,2,0,3,1
1,1,111.65,9,22,4,3,0,0,0,1
102,1,108.0,10,9,4,0,1,3,0,1
152,1,80.75,7,1,4,2,2,3,0,1
119,0,137.7,7,26,4,3,0,0,3,1
66,1,85.0,2,8,3,2,1,0,0,1
6,0,197.0,11,7,4,0,1,0,0,1
4,1,155.6,8,26,3,2,1,0,3,1
107,0,76.5,8,12,4,1,0,0,0,1
191,0,132.0,6,3,3,2,1,0,0,0
168,0,130.05,8,1,4,4,1,0,3,0
128,2,162.0,9,24,4,3,2,0,3,1
39,1,94.5,6,21,4,3,0,0,0,1
57,0,119.85,5,13,4,3,2,0,0,0
118,0,63.75,8,20,3,1,0,0,0,0
87,0,141.9,10,23,4,1,2,0,3,1
28,1,97.63,4,17,4,1,2,0,0,0
16,1,119.0,4,22,4,1,0,3,0,1
150,0,63.75,7,21,3,1,0,3,0,0
245,0,75.0,6,17,4,2,0,0,0,0
107,0,116.1,6,14,4,2,0,3,1,0
198,0,72.25,8,3,3,4,2,0,0,1
75,1,90.95,4,7,4,3,2,0,0,1
63,0,210.6,5,14,4,1,1,1,3,0
8,0,146.0,6,4,4,1,1,0,3,1
149,1,99.45,7,23,4,4,2,0,0,1
84,2,125.1,9,4,4,1,2,3,0,1
23,0,96.3,10,9,3,1,0,0,3,1
54,0,49.43,3,1,4,4,0,3,0,1
62,1,155.52,11,6,4,3,2,0,0,1
3,1,81.0,8,10,4,3,1,3,0,1
62,1,97.2,11,4,4,2,0,0,0,1
83,1,96.3,4,25,4,2,1,0,0,1
65,0,76.5,3,10,4,1,0,3,0,1
28,1,74.8,12,15,4,3,2,3,0,1
28,1,141.67,12,30,3,2,1,0,0,1
115,0,60.0,2,27,3,3,2,0,0,0
386,0,3.0,10,23,1,0,2,1,0,1
298,1,79.59,10,9,4,5,2,0,3,1
7,1,129.0,9,20,4,1,0,3,0,0
3,0,65.0,11,2,2,0,1,0,0,1
210,0,72.75,10,8,3,3,1,0,0,1
22,0,177.0,12,27,4,0,2,0,5,1
95,2,90.0,11,20,4,0,2,0,0,0
156,1,87.3,8,24,4,4,1,3,0,1
106,1,96.3,3,24,4,3,0,0,0,0
33,0,73.1,3,2,4,4,0,3,0,0
194,1,105.6,10,8,4,4,2,3,0,0
4,0,95.0,10,25,3,3,0,0,0,1
19,0,95.0,10,3,2,2,1,0,0,1
99,0,60.67,12,30,3,3,0,0,3,1
2,1,114.0,8,12,4,1,0,0,0,1
130,1,89.25,5,22,4,2,2,3,0,1
224,1,114.9,9,4,4,4,2,0,0,0
11,1,78.94,9,8,3,4,0,0,1,1
55,2,159.3,5,13,4,2,1,0,3,1
58,0,123.3,3,28,4,0,1,0,3,0
39,1,90.23,12,25,4,2,1,0,0,1
6,1,167.0,4,15,4,1,0,0,3,1
4,0,104.0,4,16,4,1,1,3,0,1
48,2,93.5,3,20,4,2,2,0,0,1
3,0,106.0,9,23,3,1,0,1,0,1
199,2,70.44,8,2,4,4,0,0,0,0
6,0,110.0,6,8,3,1,0,0,0,1
44,1,85.5,9,17,4,2,0,0,0,1
29,1,145.0,5,8,4,1,2,0,0,1
5,0,160.0,7,8,4,2,1,0,0,1
77,0,80.75,4,8,4,6,2,0,0,0
13,1,79.0,2,13,4,1,0,3,0,1
11,1,113.34,9,15,4,3,1,0,3,1
26,1,99.0,2,1,4,3,1,0,3,1
214,0,90.9,8,16,4,3,0,0,0,0
131,0,36.25,8,15,4,1,2,1,0,0
181,0,111.5,7,1,4,4,1,0,0,0
93,0,115.0,10,15,4,1,2,0,0,0
59,2,121.5,4,5,4,2,0,0,0,1
4,0,72.25,10,19,3,3,1,0,3,1
71,2,89.25,10,24,4,1,2,0,0,1
69,0,71.4,9,30,3,1,0,0,0,1
73,1,112.05,10,31,4,1,1,0,0,0
54,0,94.0,11,6,2,3,2,0,3,1
20,0,77.71,11,11,4,5,2,3,0,0
40,1,67.5,2,14,4,1,2,3,0,0
12,2,80.85,9,9,4,2,0,0,0,1
61,0,168.3,8,17,4,2,0,0,3,0
162,0,70.0,9,17,3,3,0,0,0,1
185,0,90.95,7,18,4,5,2,0,0,0
23,0,85.0,10,9,3,1,2,0,0,1
52,2,108.11,5,27,4,2,1,0,3,1
3,1,106.0,3,12,4,1,1,3,0,1
158,1,90.0,11,25,4,2,0,0,0,0
69,1,135.9,9,5,4,3,1,0,0,1
11,0,160.0,5,24,3,3,0,1,0,1
192,0,102.0,9,25,3,3,2,0,0,0
8,2,90.0,8,13,4,3,0,0,0,1
100,0,65.96,4,18,3,3,1,0,0,1
46,1,140.4,5,12,4,5,2,0,3,1
40,0,85.5,10,19,3,1,0,0,0,1
1,2,113.6,8,20,4,3,2,0,0,1
3,1,98.0,1,22,4,2,0,0,0,1
18,1,129.0,9,26,4,0,1,3,0,0
19,1,138.0,2,12,4,2,1,1,0,0
28,2,154.0,9,28,4,2,0,0,3,1
70,2,119.85,5,11,4,5,2,0,0,1
6,0,65.0,12,8,2,2,0,0,0,1
10,0,137.7,7,4,2,1,1,0,0,1
86,0,85.0,8,4,3,5,2,0,0,1
228,1,102.85,10,5,4,4,0,0,0,0
44,0,121.61,4,30,4,2,2,0,0,1
3,1,0.0,11,25,1,2,0,0,0,1
231,1,90.95,8,21,4,2,2,0,0,1
40,1,87.3,9,6,4,2,0,3,0,1
29,1,86.93,3,8,4,3,0,0,0,1
104,0,94.5,7,16,4,1,0,3,0,0
2,0,65.0,4,11,2,1,1,0,0,1
147,0,126.9,9,12,4,5,1,0,0,0
75,0,75.0,11,29,3,5,0,0,0,1
4,0,68.0,2,14,2,1,2,0,0,1
165,0,146.7,8,12,4,2,1,0,0,0
90,0,73.95,3,7,4,4,1,0,0,0
0,2,106.0,8,25,4,2,0,0,0,1
111,3,168.3,9,16,4,2,0,0,3,1
97,3,121.14,10,22,4,3,2,0,3,1
4,1,128.0,3,21,4,2,1,0,0,1
117,0,86.33,2,29,3,2,1,0,0,1
217,1,121.55,10,16,4,2,2,0,3,0
132,2,162.0,9,22,4,3,0,0,3,1
15,1,120.18,6,1,4,4,0,0,0,1
102,1,72.25,12,19,4,4,2,0,0,0
1,0,81.0,8,8,4,4,2,3,0,1
1,1,153.0,8,9,4,0,2,0,5,1
49,0,110.7,9,6,4,3,0,0,0,0
8,0,92.4,10,1,4,1,0,0,0,1
79,2,79.2,12,9,4,2,1,3,0,1
152,0,72.25,8,1,3,2,1,0,0,1
0,0,124.0,8,21,4,2,1,0,0,0
9,1,62.58,2,6,4,6,2,3,0,1
73,0,67.83,11,24,3,3,0,0,0,1
109,0,75.76,4,16,4,2,2,0,1,1
4,1,139.0,8,6,4,1,0,3,0,1
141,0,118.06,7,3,3,2,2,1,3,0
115,2,107.41,12,29,4,2,0,0,3,1
110,0,159.3,8,12,4,3,2,0,3,0
170,0,72.25,8,10,3,5,2,0,0,1
1,1,116.0,4,8,4,2,2,0,0,1
56,2,105.75,12,30,4,4,1,3,3,1
15,0,221.0,5,6,4,1,0,0,5,0
3,1,67.22,2,11,4,1,0,0,0,1
22,1,114.5,9,16,4,4,0,0,0,1
28,1,231.0,9,13,4,2,0,0,5,1
155,0,89.76,10,21,3,2,0,0,0,0
79,1,102.6,11,17,4,3,0,0,3,0
28,0,141.67,12,30,3,2,1,0,0,1
38,0,146.96,9,24,4,5,2,0,3,0
134,0,116.1,6,18,4,1,0,3,0,1
26,2,169.52,9,28,4,4,1,0,6,0
87,1,89.25,9,18,4,2,1,0,0,1
28,0,130.0,10,29,3,1,0,0,0,1
1,3,95.0,3,31,2,1,0,0,0,1
197,1,72.25,8,24,3,3,0,0,0,1
114,0,75.27,5,7,4,2,2,0,0,1
190,0,95.0,6,22,3,4,1,0,0,1
4,0,65.0,11,16,2,0,1,0,0,1
8,0,156.0,6,10,4,2,0,0,3,0
23,0,84.7,9,11,4,0,2,0,0,1
95,0,119.85,6,10,4,2,2,0,0,1
35,1,67.5,2,9,4,5,0,3,0,0
45,0,185.6,10,8,4,1,2,1,3,1
11,1,120.12,8,20,4,2,2,0,3,1
78,1,83.85,3,1,4,8,2,0,3,1
96,0,94.5,7,11,3,1,2,1,0,0
36,0,71.1,3,8,4,5,2,3,0,0
34,0,181.2,4,24,4,4,2,0,5,0
10,1,151.0,6,30,4,3,1,0,0,1
17,1,113.33,10,1,4,3,0,0,0,1
0,1,133.0,9,5,4,1,0,0,0,0
0,0,88.0,12,28,4,1,0,3,0,1
48,0,131.4,4,1,4,3,2,0,3,0
158,0,90.95,8,25,4,3,2,0,0,0
135,1,79.72,5,9,4,4,1,0,0,0
80,1,96.3,6,23,4,1,0,0,0,1
88,0,87.3,7,5,3,4,0,0,3,1
5,0,135.5,9,19,4,1,1,0,0,1
74,0,72.25,3,29,4,5,0,0,0,0
13,0,118.0,4,10,4,0,2,0,0,1
0,0,65.0,3,2,2,1,0,0,0,1
151,0,80.0,1,19,3,1,0,0,0,1
25,1,93.0,2,11,4,3,0,0,0,1
64,1,86.4,11,18,4,2,1,0,0,0
58,2,159.3,6,10,4,2,1,0,3,1
160,0,71.6,7,25,4,5,3,0,0,0
0,1,230.0,8,17,4,1,0,0,5,1
4,1,133.33,10,27,4,3,0,3,0,0
0,4,0.0,10,6,1,1,0,0,0,1
102,1,121.5,7,26,4,2,0,0,0,0
24,0,89.25,6,13,4,1,1,0,0,1
191,0,94.5,8,22,4,2,1,3,0,0
8,0,65.54,11,27,4,3,2,0,0,0
21,0,91.0,2,6,4,1,0,0,0,0
5,3,239.0,9,24,4,1,1,0,5,1
197,0,128.7,10,29,4,1,2,0,3,0
51,0,76.5,3,11,4,2,1,3,0,0
203,2,102.85,12,29,4,3,1,0,3,1
1,1,151.0,8,4,4,1,0,0,0,1
18,1,79.0,2,24,4,4,0,3,0,0
51,2,228.6,7,23,4,1,0,1,3,1
40,0,165.6,6,9,4,2,0,1,3,0
8,1,144.5,4,16,4,2,2,0,3,1
12,3,124.0,9,14,4,2,1,0,0,1
7,1,67.0,11,17,2,1,0,0,0,1
92,1,49.07,11,26,3,3,0,0,0,1
5,0,0.0,10,21,4,1,0,0,0,1
56,0,126.9,5,21,4,1,2,0,0,0
28,1,89.0,2,10,4,2,0,0,0,1
111,2,148.5,8,6,4,1,2,1,0,1
57,1,63.55,3,30,4,4,1,0,0,1
153,1,93.2,7,1,4,2,2,0,0,1
41,3,120.0,10,28,4,1,0,0,0,1
42,1,118.5,10,31,4,1,1,0,0,1
0,0,143.0,9,4,4,1,0,0,0,1
19,2,104.0,9,19,3,0,1,0,0,1
148,1,115.6,12,23,4,2,2,0,3,1
25,0,133.0,10,19,4,3,0,0,0,0
193,0,86.5,7,15,4,1,0,0,1,0
5,0,99.75,8,15,4,2,2,0,0,0
102,1,119.85,6,8,4,4,1,0,0,1
103,1,84.58,4,5,4,4,0,0,0,1
31,1,95.4,3,12,4,2,2,0,3,0
8,0,111.5,12,3,4,1,1,0,0,1
72,1,71.4,9,19,3,4,2,0,0,1
224,0,65.0,10,2,3,2,1,0,0,1
19,1,148.0,12,30,4,2,0,0,3,1
70,2,113.87,12,8,4,3,0,0,0,1
95,2,84.6,11,20,4,0,2,0,0,0
180,0,88.77,8,27,4,1,1,0,1,0
3,0,136.0,8,17,2,5,2,0,0,0
275,0,90.0,10,5,3,4,1,0,0,0
1,1,90.33,12,10,4,1,2,3,0,1
10,1,101.0,11,20,4,0,1,0,0,0
6,0,108.72,9,15,4,3,0,0,0,1
77,1,68.04,4,15,4,2,1,3,0,1
12,0,95.0,4,19,4,1,0,0,0,1
142,1,136.85,7,5,4,5,0,0,3,1
181,2,129.7,8,4,4,5,2,0,3,0
6,1,106.25,5,23,4,2,1,0,0,1
5,1,126.0,4,20,4,3,0,0,3,1
7,1,126.0,3,23,4,4,0,3,0,1
44,1,149.4,9,27,4,2,0,0,3,0
55,0,67.0,3,31,2,2,0,0,0,1
50,1,135.9,9,8,4,3,1,0,0,0
129,2,114.3,7,8,4,2,0,0,0,1
36,1,90.09,9,25,4,0,2,0,0,1
19,1,139.0,9,23,4,2,1,0,0,1
17,0,171.0,2,23,4,4,0,0,5,1
9,0,117.0,2,17,3,3,0,1,0,1
71,0,95.25,3,3,4,3,1,0,0,1
102,0,111.7,8,28,4,12,6,3,0,0
2,0,66.88,5,15,3,2,2,0,0,1
163,1,112.0,7,14,3,3,0,0,0,0
179,0,113.4,9,30,4,2,2,0,0,0
162,0,96.9,8,11,3,3,2,0,0,1
294,1,76.58,10,23,4,3,2,0,3,1
3,2,93.63,12,23,4,2,2,0,3,1
141,1,163.8,9,23,4,2,0,0,3,1
21,0,65.55,9,10,3,3,1,0,0,0
137,0,133.2,8,23,4,4,0,0,3,0
29,1,132.72,5,20,4,3,2,0,3,0
6,1,61.0,4,4,4,1,1,0,0,1
66,1,207.9,8,6,4,1,0,0,5,1
66,0,150.3,6,29,4,3,0,0,3,0
1,2,0.0,8,26,1,1,0,0,3,1
179,0,141.3,10,7,4,2,0,0,3,0
1,0,109.85,9,29,4,3,0,3,0,1
1,0,75.0,11,23,3,1,0,0,0,1
158,0,107.1,8,15,3,2,1,0,3,0
63,1,63.75,3,10,4,3,1,3,0,1
88,1,85.0,9,12,3,0,1,0,0,1
101,0,132.6,5,25,4,4,0,0,3,1
14,0,97.0,3,13,4,0,2,3,0,1
28,0,84.65,2,5,4,2,2,0,0,1
4,2,159.0,9,15,4,1,0,0,0,1
28,2,131.0,9,1,4,2,0,0,0,1
4,1,110.11,9,12,4,0,1,0,0,1
208,2,112.5,8,21,4,0,2,0,0,0
18,1,89.0,1,15,4,3,2,0,0,1
166,0,110.0,11,1,4,3,0,0,0,0
57,1,135.9,8,10,4,2,0,0,0,1
0,0,109.0,3,16,4,1,0,0,0,1
21,0,85.0,3,4,4,1,0,0,0,0
147,0,89.25,7,15,4,2,2,0,0,1
23,1,104.0,11,25,4,2,1,0,0,1
41,0,85.0,3,16,3,3,0,0,0,1
114,0,75.0,7,1,4,2,1,0,0,0
29,0,85.0,12,2,2,2,0,0,0,1
98,0,65.0,9,21,2,1,0,0,0,1
74,1,116.1,6,10,4,2,0,3,0,1
5,2,149.0,8,26,4,2,0,0,0,1
74,1,124.04,9,20,4,3,0,0,3,1
152,2,119.0,7,11,4,1,1,0,0,0
133,0,82.45,8,19,4,2,1,0,3,0
51,0,112.0,11,4,3,2,1,0,0,1
21,1,110.0,10,26,4,2,0,3,0,0
47,2,95.48,10,15,4,3,2,0,3,1
4,0,110.0,10,10,0,2,1,0,3,1
181,1,99.45,8,11,4,3,2,0,0,0
65,0,96.3,3,28,4,2,1,0,0,1
136,0,96.3,6,28,4,3,0,0,0,0
180,3,141.3,10,8,4,1,2,0,3,1
14,1,80.0,2,27,4,1,0,3,0,1
99,0,101.5,3,24,4,3,0,3,0,1
86,1,81.86,12,30,4,3,0,0,0,1
47,2,58.94,1,31,4,2,2,0,0,1
27,1,66.31,2,4,4,3,2,0,0,1
192,1,121.5,8,3,4,2,0,0,0,0
7,0,100.73,12,20,4,4,0,0,0,1
7,1,93.0,2,20,4,1,0,0,0,1
1,2,106.0,8,20,4,2,0,0,0,1
3,0,76.0,4,7,4,1,0,0,0,1
118,1,139.5,8,14,4,1,2,0,0,1
35,0,94.5,4,22,4,2,1,3,0,1
12,0,130.0,10,20,2,2,0,0,0,1
83,1,76.5,7,6,4,5,2,0,0,0
99,0,86.0,2,19,2,2,0,0,0,1
63,1,149.4,9,8,4,3,0,0,3,0
181,0,250.0,10,11,4,1,0,0,4,0
